"MEAS","ELEMENT","pct","err"
"627","Al","8.8853","0.05457"
"627","Fe","8.8392","0.03008"
"627","K","2.5692","0.07877"
"627","Ti","0.7774","0.00327"
"627","P","0.6541","0.01079"
"627","Mg","0.6291","0.17011"
"627","S","0.6274","0.00621"
"627","Ca","0.4420","0.00245"
"627","V","0.2011","0.00187"
"627","Zr","0.0983","0.00070"
"627","Ba","0.0958","0.00672"
"627","Cr","0.0563","0.00726"
"627","Mn","0.0545","0.00482"
"627","Sr","0.0168","0.00035"
"627","Sn","0.0163","0.00183"
"627","Rb","0.0105","0.00034"
"627","Sb","0.0093","0.00223"
"627","Zn","0.0093","0.00092"
"627","Ni","0.0086","0.00160"
"627","Nb","0.0070","0.00036"
"627","Ta","0.0070","0.00252"
"627","Pb","0.0063","0.00076"
"627","Cu","0.0058","0.00120"
"627","Au","0.0056","0.00107"
"627","Th","0.0027","0.00038"
"627","Mo","0.0010","0.00042"
"627","Cl","0.0000","0.00000"
"628","Si","26.5292","0.04655"
"628","Fe","11.2432","0.03489"
"628","Al","7.0923","0.05184"
"628","K","2.8215","0.08064"
"628","Ti","0.8992","0.00356"
"628","Mg","0.6124","0.18281"
"628","P","0.5428","0.01029"
"628","Ca","0.4955","0.00263"
"628","S","0.2863","0.00550"
"628","V","0.2098","0.00194"
"628","Zr","0.1413","0.00089"
"628","Ba","0.0956","0.00717"
"628","Mn","0.0842","0.00540"
"628","Cr","0.0521","0.00734"
"628","Sr","0.0217","0.00042"
"628","Zn","0.0170","0.00115"
"628","Sn","0.0160","0.00197"
"628","Rb","0.0135","0.00041"
"628","Ni","0.0110","0.00196"
"628","Ta","0.0097","0.00296"
"628","Nb","0.0083","0.00041"
"628","Pb","0.0080","0.00085"
"628","Sb","0.0071","0.00237"
"628","Cu","0.0056","0.00139"
"628","Th","0.0029","0.00045"
"628","Mo","0.0010","0.00046"
"629","Si","29.0653","0.04450"
"629","Fe","8.1443","0.02713"
"629","Al","7.4775","0.04753"
"629","K","2.3059","0.06984"
"629","Ti","0.8058","0.00309"
"629","Mg","0.7070","0.14784"
"629","Ca","0.3390","0.00204"
"629","P","0.3188","0.00786"
"629","V","0.2564","0.00187"
"629","Zr","0.0849","0.00061"
"629","Ba","0.0789","0.00643"
"629","Mn","0.0707","0.00495"
"629","Cr","0.0302","0.00682"
"629","Zn","0.0227","0.00104"
"629","Sr","0.0135","0.00030"
"629","Rb","0.0132","0.00034"
"629","Ni","0.0120","0.00161"
"629","Ta","0.0085","0.00238"
"629","Cu","0.0078","0.00116"
"629","Co","0.0076","0.00182"
"629","Nb","0.0066","0.00035"
"629","Pb","0.0066","0.00067"
"629","Th","0.0024","0.00037"
"629","Hg","0.0015","0.00069"
"629","Mo","0.0010","0.00040"
"630","Si","28.5552","0.04578"
"630","Fe","8.3579","0.02862"
"630","Al","7.6966","0.05002"
"630","K","2.5703","0.07452"
"630","Ti","0.8564","0.00330"
"630","Mg","0.6112","0.15945"
"630","Ca","0.3525","0.00216"
"630","P","0.3497","0.00844"
"630","V","0.2583","0.00196"
"630","Zr","0.0937","0.00067"
"630","Ba","0.0923","0.00682"
"630","Mn","0.0774","0.00515"
"630","Cr","0.0466","0.00718"
"630","Sn","0.0233","0.00185"
"630","Zn","0.0205","0.00111"
"630","Sr","0.0153","0.00033"
"630","Rb","0.0151","0.00037"
"630","Ni","0.0104","0.00180"
"630","Ta","0.0099","0.00281"
"630","Sb","0.0090","0.00227"
"630","Cu","0.0085","0.00136"
"630","Nb","0.0078","0.00037"
"630","Pb","0.0064","0.00072"
"630","Cd","0.0034","0.00128"
"630","Th","0.0025","0.00039"
"631","Si","28.7395","0.04673"
"631","Fe","8.8200","0.02999"
"631","Al","7.3423","0.05023"
"631","K","2.6547","0.07790"
"631","Ti","0.8375","0.00335"
"631","Mg","0.3597","0.16723"
"631","P","0.3462","0.00870"
"631","Ca","0.3381","0.00218"
"631","V","0.2774","0.00207"
"631","Zr","0.0934","0.00069"
"631","Mn","0.0865","0.00505"
"631","Ba","0.0761","0.00700"
"631","Cr","0.0452","0.00701"
"631","Zn","0.0215","0.00116"
"631","Sn","0.0184","0.00194"
"631","Rb","0.0161","0.00039"
"631","Sr","0.0159","0.00034"
"631","Ni","0.0121","0.00182"
"631","Cu","0.0100","0.00141"
"631","Co","0.0096","0.00188"
"631","Nb","0.0086","0.00038"
"631","Sb","0.0080","0.00237"
"631","Pb","0.0072","0.00077"
"631","Th","0.0033","0.00041"
"631","Hg","0.0023","0.00086"
"632","Si","26.9767","0.03693"
"632","Al","11.6302","0.04747"
"632","Fe","7.7640","0.02157"
"632","K","1.6509","0.05287"
"632","Ti","0.7116","0.00239"
"632","V","0.2184","0.00142"
"632","P","0.2126","0.00578"
"632","Ca","0.1980","0.00135"
"632","Ba","0.0548","0.00386"
"632","Mn","0.0446","0.00320"
"632","Zr","0.0398","0.00035"
"632","Zn","0.0181","0.00076"
"632","Rb","0.0119","0.00025"
"632","Ni","0.0116","0.00115"
"632","Sr","0.0077","0.00019"
"632","Cu","0.0056","0.00083"
"632","Ta","0.0056","0.00172"
"632","Pb","0.0050","0.00045"
"632","Nb","0.0044","0.00022"
"632","Th","0.0018","0.00024"
"632","As","0.0006","0.00022"
"632","Se","0.0004","0.00017"
"633","Si","25.5311","0.03683"
"633","Al","12.6737","0.05035"
"633","Fe","8.5090","0.02282"
"633","K","1.6079","0.05565"
"633","Ti","0.6828","0.00238"
"633","V","0.2223","0.00146"
"633","Ca","0.1861","0.00135"
"633","P","0.1766","0.00576"
"633","Zr","0.0545","0.00042"
"633","Ba","0.0534","0.00454"
"633","Mn","0.0460","0.00337"
"633","Cr","0.0383","0.00500"
"633","Rb","0.0142","0.00028"
"633","Zn","0.0140","0.00075"
"633","Co","0.0109","0.00133"
"633","Ni","0.0094","0.00118"
"633","Sr","0.0085","0.00021"
"633","Ta","0.0062","0.00183"
"633","Sb","0.0057","0.00153"
"633","Nb","0.0057","0.00025"
"633","Pb","0.0050","0.00050"
"633","Cu","0.0048","0.00086"
"633","Th","0.0018","0.00027"
"633","As","0.0005","0.00025"
"634","Si","27.1990","0.03866"
"634","Al","10.5089","0.04795"
"634","Fe","8.1004","0.02323"
"634","K","1.8251","0.05670"
"634","Ti","0.7514","0.00257"
"634","Mg","0.6129","0.12463"
"634","V","0.2316","0.00153"
"634","Ca","0.2145","0.00146"
"634","P","0.1689","0.00578"
"634","Ba","0.0666","0.00440"
"634","Zr","0.0410","0.00038"
"634","Mn","0.0397","0.00347"
"634","Cr","0.0322","0.00501"
"634","Zn","0.0154","0.00079"
"634","Rb","0.0143","0.00029"
"634","Ni","0.0103","0.00124"
"634","Sr","0.0088","0.00021"
"634","Nb","0.0058","0.00025"
"634","Cu","0.0050","0.00090"
"634","Pb","0.0047","0.00053"
"634","Ta","0.0041","0.00186"
"634","Th","0.0020","0.00028"
"635","Si","27.4394","0.04530"
"635","Al","8.9288","0.05341"
"635","Fe","8.4688","0.02890"
"635","K","2.5017","0.08079"
"635","Ti","0.9287","0.00348"
"635","P","0.4047","0.00930"
"635","Ca","0.2845","0.00205"
"635","V","0.2476","0.00200"
"635","S","0.1589","0.00505"
"635","Zr","0.0835","0.00064"
"635","Ba","0.0641","0.00700"
"635","Mn","0.0512","0.00480"
"635","Cr","0.0409","0.00734"
"635","Sn","0.0164","0.00197"
"635","Zn","0.0128","0.00102"
"635","Rb","0.0110","0.00033"
"635","Ni","0.0105","0.00173"
"635","Ta","0.0094","0.00278"
"635","Nb","0.0092","0.00038"
"635","Sb","0.0089","0.00239"
"635","Cu","0.0088","0.00134"
"635","Co","0.0087","0.00189"
"635","Sr","0.0084","0.00027"
"635","Pb","0.0076","0.00077"
"635","Th","0.0033","0.00039"
"635","Hg","0.0017","0.00084"
"636","Si","27.0569","0.04292"
"636","Al","9.0837","0.05115"
"636","Fe","8.3979","0.02731"
"636","K","2.2502","0.07430"
"636","Ti","1.0181","0.00342"
"636","Mg","0.5146","0.15603"
"636","P","0.5070","0.00930"
"636","Ca","0.2797","0.00192"
"636","V","0.2463","0.00188"
"636","S","0.1080","0.00464"
"636","Zr","0.0796","0.00059"
"636","Ba","0.0771","0.00643"
"636","Cr","0.0653","0.00695"
"636","Mn","0.0426","0.00440"
"636","Sn","0.0153","0.00180"
"636","Zn","0.0123","0.00094"
"636","Ni","0.0121","0.00160"
"636","Cu","0.0113","0.00125"
"636","Rb","0.0104","0.00032"
"636","Nb","0.0088","0.00036"
"636","Sb","0.0085","0.00220"
"636","Ta","0.0085","0.00248"
"636","Sr","0.0083","0.00026"
